trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3541,False,"{'a': 0.01, 'e': 0.029013327082197053}",20,15,8.84328533910447,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3542,False,"{'a': 0.01, 'e': 0.028984328256944056}",20,13,10.883503674289075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3543,False,"{'a': 0.01, 'e': 0.028955358416021718}",20,11,11.526150629541608,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3544,False,"{'a': 0.01, 'e': 0.02892641753046022}",20,3,31.387939864077914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3545,False,"{'a': 0.01, 'e': 0.028897505571318663}",25,4,34.25717411422801,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3546,False,"{'a': 0.01, 'e': 0.028868622509685086}",20,14,13.274841179095075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3547,False,"{'a': 0.01, 'e': 0.028839768316676413}",25,15,18.041252931040056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3548,False,"{'a': 0.01, 'e': 0.02881094296343847}",25,15,16.03330430403063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'a': 0.01, 'e': 0.02878214642114589}",25,5,32.68754828505932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3550,False,"{'a': 0.01, 'e': 0.028753378661002135}",25,13,23.252310293302585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'a': 0.01, 'e': 0.028724639654239423}",20,16,8.42052155533022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.01, 'e': 0.02869592937211877}",25,17,13.202330231021246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3553,False,"{'a': 0.01, 'e': 0.02866724778592988}",25,7,22.057463726682442,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3554,False,"{'a': 0.01, 'e': 0.028638594866991166}",20,16,6.92710762297618,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3555,False,"{'a': 0.01, 'e': 0.028609970586649693}",20,2,13.385371633495362,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3556,False,"{'a': 0.01, 'e': 0.028581374916281203}",25,17,15.25061426748318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'a': 0.01, 'e': 0.02855280782729001}",20,6,-0.9170674917769335,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3558,False,"{'a': 0.01, 'e': 0.028524269291109027}",30,16,25.121444573409544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3559,False,"{'a': 0.01, 'e': 0.028495759279199697}",20,0,31.36172719547408,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3560,False,"{'a': 0.01, 'e': 0.028467277763052034}",20,11,17.809230003885272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.01, 'e': 0.028438824714184505}",25,20,8.33802343079148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'a': 0.01, 'e': 0.02841040010414406}",20,0,27.8540782024897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3563,False,"{'a': 0.01, 'e': 0.028382003904506077}",25,16,16.914208993098544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3564,False,"{'a': 0.01, 'e': 0.028353636086874374}",30,19,17.940219548549848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'a': 0.01, 'e': 0.02832529662288112}",20,3,27.023645642908775,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3566,False,"{'a': 0.01, 'e': 0.028296985484186854}",25,13,24.909230069475164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3567,False,"{'a': 0.01, 'e': 0.028268702642480412}",30,15,23.211692040690117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'a': 0.01, 'e': 0.028240448069478983}",25,9,27.25623237596128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3569,False,"{'a': 0.01, 'e': 0.02821222173692798}",25,13,20.169424263125194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3570,False,"{'a': 0.01, 'e': 0.02818402361660106}",25,15,16.98209166301141,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.01, 'e': 0.028155853680300096}",30,16,29.855230819649588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'a': 0.01, 'e': 0.02812771189985517}",25,12,25.525970717585178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3573,False,"{'a': 0.01, 'e': 0.028099598247124487}",20,1,33.72565221058495,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'a': 0.01, 'e': 0.028071512693994393}",25,4,34.15681925800319,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.01, 'e': 0.02804345521237932}",20,5,26.777753601414567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3576,False,"{'a': 0.01, 'e': 0.028015425774221808}",20,8,24.663599968342687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'a': 0.01, 'e': 0.027987424351492405}",20,9,22.536978954717416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3578,False,"{'a': 0.01, 'e': 0.027959450916189687}",30,23,12.939513966205157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'a': 0.01, 'e': 0.027931505440340204}",25,8,27.159390880714614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3580,False,"{'a': 0.01, 'e': 0.027903587895998498}",25,0,39.66208596253473,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3581,False,"{'a': 0.01, 'e': 0.027875698255247015}",20,6,23.72910891094623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3582,False,"{'a': 0.01, 'e': 0.02784783649019611}",35,9,38.3936977608085,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3583,False,"{'a': 0.01, 'e': 0.027820002572984004}",20,0,23.686258055592955,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3584,False,"{'a': 0.01, 'e': 0.0277921964757768}",20,11,16.774058791791344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3585,False,"{'a': 0.01, 'e': 0.02776441817076839}",25,15,17.579992761849446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'a': 0.01, 'e': 0.027736667630180466}",30,23,11.79335398077762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3587,False,"{'a': 0.01, 'e': 0.02770894482626248}",20,8,25.42671199430079,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3588,False,"{'a': 0.01, 'e': 0.02768124973129162}",25,18,13.534118474711605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.01, 'e': 0.027653582317572808}",20,9,-18.046165370290637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3590,False,"{'a': 0.01, 'e': 0.027625942557438617}",20,10,18.79712681216775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3591,False,"{'a': 0.01, 'e': 0.027598330423249287}",20,3,25.318487574619287,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3592,False,"{'a': 0.01, 'e': 0.02757074588739267}",30,8,30.091328253845937,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3593,False,"{'a': 0.01, 'e': 0.02754318892228425}",25,5,34.26033457926498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3594,False,"{'a': 0.01, 'e': 0.027515659500367044}",20,7,-18.400569425495224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3595,False,"{'a': 0.01, 'e': 0.027488157594111634}",20,5,4.7334431184936,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3596,False,"{'a': 0.01, 'e': 0.027460683176016094}",25,15,16.05251727065656,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.01, 'e': 0.027433236218606032}",20,10,22.12308877515928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'a': 0.01, 'e': 0.027405816694434475}",20,0,35.33558436531426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3599,False,"{'a': 0.01, 'e': 0.027378424576081896}",25,17,7.65623326828868,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.01, 'e': 0.027351059836156166}",20,11,15.429069358458023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3601,False,"{'a': 0.01, 'e': 0.02732372244729256}",25,11,27.17620660573331,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.01, 'e': 0.027296412382153676}",25,12,20.176183550259847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'a': 0.01, 'e': 0.027269129613429453}",30,24,12.491712795981137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3604,False,"{'a': 0.01, 'e': 0.027241874113837102}",30,20,18.882903676173026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3605,False,"{'a': 0.01, 'e': 0.027214645856121145}",25,11,27.27916183117508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'a': 0.01, 'e': 0.027187444813053317}",25,15,17.95748568348335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3607,False,"{'a': 0.01, 'e': 0.027160270957432564}",25,7,32.975219437598895,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'a': 0.01, 'e': 0.027133124262085022}",20,14,9.269976451908457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'a': 0.01, 'e': 0.027106004699864013}",20,0,18.250597060620002,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3610,False,"{'a': 0.01, 'e': 0.027078912243649965}",20,4,26.250828173102605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3611,False,"{'a': 0.01, 'e': 0.027051846866350416}",20,6,24.29794305532599,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3612,False,"{'a': 0.01, 'e': 0.027024808540899975}",25,5,35.584234324099384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3613,False,"{'a': 0.01, 'e': 0.02699779724026034}",20,13,12.854656101757477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3614,False,"{'a': 0.01, 'e': 0.026970812937420194}",30,8,26.97477641715055,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3615,False,"{'a': 0.01, 'e': 0.026943855605395233}",25,15,18.500361744993025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3616,False,"{'a': 0.01, 'e': 0.026916925217228112}",25,1,42.37918063482493,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3617,False,"{'a': 0.01, 'e': 0.026890021745988462}",25,12,26.939875335941323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3618,False,"{'a': 0.01, 'e': 0.026863145164772798}",20,11,18.189139815159997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3619,False,"{'a': 0.01, 'e': 0.02683629544670454}",25,0,-2.0594359361383985,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3620,False,"{'a': 0.01, 'e': 0.02680947256493395}",25,9,28.8575197562809,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3621,False,"{'a': 0.01, 'e': 0.026782676492638175}",20,7,-2.6093390462177704,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
3622,False,"{'a': 0.01, 'e': 0.026755907203021123}",25,8,28.911348959587755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3623,False,"{'a': 0.01, 'e': 0.0267291646693135}",25,7,33.40888518374599,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3624,False,"{'a': 0.01, 'e': 0.026702448864772767}",25,15,19.377213939788103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3625,False,"{'a': 0.01, 'e': 0.026675759762683132}",25,17,14.615072311078295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3626,False,"{'a': 0.01, 'e': 0.026649097336355485}",25,16,19.459455960301305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3627,False,"{'a': 0.01, 'e': 0.026622461559127397}",20,11,11.87494950691294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3628,False,"{'a': 0.01, 'e': 0.02659585240436307}",20,9,22.465738588378557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3629,False,"{'a': 0.01, 'e': 0.02656926984545338}",20,12,14.411200724658755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3630,False,"{'a': 0.01, 'e': 0.026542713855815747}",35,17,24.741428316962114,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3631,False,"{'a': 0.01, 'e': 0.02651618440889418}",30,10,34.109829606149596,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
3632,False,"{'a': 0.01, 'e': 0.026489681478159225}",30,16,10.35903444059172,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3633,False,"{'a': 0.01, 'e': 0.026463205037107963}",20,7,21.20081648802765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3634,False,"{'a': 0.01, 'e': 0.026436755059263944}",25,11,24.799404962800445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3635,False,"{'a': 0.01, 'e': 0.026410331518177187}",20,15,8.268409949207241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3636,False,"{'a': 0.01, 'e': 0.02638393438742414}",20,3,32.444366106529124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3637,False,"{'a': 0.01, 'e': 0.02635756364060769}",20,6,20.787423294865786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3638,False,"{'a': 0.01, 'e': 0.026331219251357077}",20,15,10.742649887728755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3639,False,"{'a': 0.01, 'e': 0.026304901193327908}",25,9,30.86320798577332,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3640,False,"{'a': 0.01, 'e': 0.026278609440202112}",25,20,9.553048959622732,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3641,False,"{'a': 0.01, 'e': 0.02625234396568796}",20,0,36.81327915559712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3642,False,"{'a': 0.01, 'e': 0.02622610474351996}",20,8,20.744468145278873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3643,False,"{'a': 0.01, 'e': 0.02619989174745889}",25,13,23.405385662645987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3644,False,"{'a': 0.01, 'e': 0.02617370495129174}",25,8,16.5218355531073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3645,False,"{'a': 0.01, 'e': 0.026147544328831734}",20,0,30.26052524336591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3646,False,"{'a': 0.01, 'e': 0.026121409853918233}",20,12,15.922689624147305,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.01, 'e': 0.026095301500416765}",25,6,20.822998154849422,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3648,False,"{'a': 0.01, 'e': 0.02606921924221896}",20,8,19.82894227704323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.01, 'e': 0.02604316305324258}",20,3,32.753668596056144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3650,False,"{'a': 0.01, 'e': 0.026017132907431427}",20,9,15.620874321841042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3651,False,"{'a': 0.01, 'e': 0.025991128778755347}",30,13,32.37530446855829,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.01, 'e': 0.0259651506412102}",35,26,17.586116626266243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3653,False,"{'a': 0.01, 'e': 0.02593919846881787}",25,11,27.200773258136554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3654,False,"{'a': 0.01, 'e': 0.02591327223562617}",20,2,29.080041144194965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3655,False,"{'a': 0.01, 'e': 0.025887371915708866}",25,13,24.01101652027993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3656,False,"{'a': 0.01, 'e': 0.025861497483165623}",25,14,21.641853785528383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3657,False,"{'a': 0.01, 'e': 0.025835648912122026}",25,10,23.15650236598552,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3658,False,"{'a': 0.01, 'e': 0.0258098261767295}",20,12,13.655531017521428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
